id,source,geneA,geneB,geneC
NL_0760,NL,0.4130854921098824,-7.431534068795234,93.37466990358989
NL_1187,NL,0.5258931623254712,-17.734077679643757,85.75500771434349
NL_0429,NL,0.5150968233608971,-8.463357981810116,107.59401209518995
NL_1070,NL,0.34758089492958755,-14.227173313795326,99.90867336279172
NL_1163,NL,0.15372059024072635,-12.060089750272196,102.98107546952227
NL_0700,NL,0.29383877418822796,-14.926770430056415,84.06313231749209
NL_0988,NL,0.11397689094861331,-16.555682210593233,114.61554472582151
NL_0304,NL,1.807610582207522,3.795570331226158,111.76965873333961
NL_0186,NL,0.10734717436972366,-16.77582988129323,103.81382455923693
NL_0155,NL,1.0174094699955538,4.968642589408098,100.99147736965688
NL_1294,NL,3.2551072921482644,13.647207834880797,85.65184676364207
NL_0895,NL,0.6807901575196033,1.4844848282039846,120.69649501761931
NL_0356,NL,7.140012438713833,27.76792455171176,103.15120447784138
NL_0676,NL,0.22887173681358658,-8.266530534494567,105.39359883402567
NL_1125,NL,0.3068615524397662,-17.413540322062754,87.74541080058516
NL_0090,NL,11.153020660872118,32.30343115007714,112.26790441587178
NL_0108,NL,2.3149622813286213,13.401226621908613,110.09709951087602
NL_0160,NL,0.5422571516515153,-3.3524327399297627,111.25788827226978
NL_0819,NL,0.36338149976209894,-11.743602782853213,118.60515573124923
NL_0878,NL,0.7754975597704145,-9.762713119881788,97.99651680435939
NL_0837,NL,0.2625344147372935,-6.654705963735682,100.94458026453569
NL_0684,NL,1.487823248954432,17.876825726127542,105.15791225113644
NL_0039,NL,1.1644925041325875,-0.2533019959889787,91.5290299985067
NL_1020,NL,0.3438182104027773,-18.461754511895855,95.58333617257615
NL_0642,NL,1.352713502372614,7.323528154488365,93.91736974144214
NL_0176,NL,0.20394029540796518,-24.087216722287287,103.68892092687518
NL_0516,NL,1.8157201145400292,-3.291816935261866,98.23700454105509
NL_0236,NL,1.0591350713959564,-0.9286363030085659,89.16426239696997
NL_1152,NL,0.20243674707958892,-5.138551886769347,91.40609100682249
NL_1019,NL,1.3437397610517572,-6.641270045060316,107.93926862496994
NL_1283,NL,0.44057205079884015,-3.329359530135717,115.95000362029826
NL_0274,NL,0.19753971470236237,-15.51532566746876,92.53455801076511
NL_1217,NL,2.5835780684064127,3.528453235429094,117.59373228166558
NL_1306,NL,0.653250706715121,-5.045379592784527,86.59724244408119
NL_1084,NL,0.22759615777441294,-17.426123293175525,91.6579202859818
NL_0739,NL,2.6625835109526266,13.722460345793714,103.47432920054132
NL_0170,NL,0.9108035124283305,-10.081798764684644,104.54574230654458
NL_0098,NL,3.3895862189230614,7.968210010090331,97.69896037300583
NL_0802,NL,2.4499168249695518,-2.858374414775049,109.17788008700754
NL_1130,NL,0.7455339299885222,-4.00937822639511,98.97252915511014
NL_1275,NL,2.845220907303623,0.11120022660199402,116.17061926648263
NL_0567,NL,2.0231901403143726,11.343068223205268,112.09357181423177
NL_1033,NL,0.19665969895600166,1.1811374503733374,87.05625798367062
NL_1265,NL,5.4361389464869365,13.58250018740722,94.67895250786545
NL_1204,NL,3.359364525126956,6.924810417411376,97.0377777258018
NL_0643,NL,2.7150339845586755,1.4691336736281337,100.9832333410164
NL_1233,NL,0.07875214167959457,-24.513216127253493,109.21085092387825
NL_0393,NL,1.4190596411257383,5.80917236127079,103.72104918153079
NL_0548,NL,2.1630387901478287,9.867174931919143,100.45863790563374
NL_0264,NL,1.5892304142874156,5.302632306353031,98.39631097763241
NL_1234,NL,0.2234216176068018,-6.040664520638812,102.15641177871154
NL_1043,NL,9.031002608438303,11.576787953488664,86.57847577447414
NL_0821,NL,1.1838205524029386,-1.900883089916483,95.01817380071097
NL_0897,NL,1.2945750542249903,0.31162585224756234,123.47260974970436
NL_1175,NL,0.3992372812615885,-3.29617304817134,117.90257048938696
NL_0903,NL,0.946449963964808,6.575788376427061,122.94691701604782
NL_1075,NL,4.318904636473095,2.0768837808032137,116.26796307526597
NL_0193,NL,0.3410145827001342,-12.678545269939931,121.17411654958504
NL_1133,NL,0.04133854076608027,-27.298816577381384,107.22473198325716
NL_1100,NL,0.8527786527643991,-13.905065684122187,97.34360143040911
NL_1083,NL,0.37753994654543543,-4.203467886482689,105.30777393472404
NL_1036,NL,0.6118570633227256,-0.5551028300496175,98.65003113853497
NL_1118,NL,2.494564218263517,12.27598545874637,102.84488180673512
NL_1250,NL,0.26838632116034167,-19.90820625719656,115.12987005580275
NL_0467,NL,0.7067940143657355,-4.799502660935682,87.31266224528314
NL_1165,NL,1.2451248765916487,7.983542111914184,106.12981908095125
NL_0480,NL,0.8188395840632622,1.095228332981483,108.54648185493042
NL_0014,NL,0.13226147631566768,-21.61646498028901,97.51595232457342
NL_1059,NL,1.0046541434257052,6.535304583573264,106.85157548198733
NL_0443,NL,3.6953993631562065,16.144786339216655,108.4287489303182
NL_1210,NL,4.372890830362083,7.306401929034708,83.73914424474222
NL_1093,NL,0.27420021026693997,-12.6881240463121,106.5182812979245
NL_0167,NL,0.2824956687636319,-1.4731515990328414,109.30764410800212
NL_1254,NL,1.1427061977534692,4.065800336768428,98.34906607285768
NL_0029,NL,1.2613006781050031,7.930251501689607,108.90423028945328
NL_0296,NL,0.33397472036038833,-33.18303883671953,103.70620785733567
NL_0758,NL,1.6353465721698366,16.61469451285511,93.41129040686972
NL_1316,NL,0.725101411699624,-11.981320180000775,109.80460083677674
NL_0410,NL,0.35807797484811266,-19.848324592325216,103.7406956744425
NL_0134,NL,10.412267134045422,22.013005076375435,116.05937884599399
NL_0732,NL,0.6382736052413595,6.241057918582947,108.7272352942106
NL_0595,NL,2.9493247515159293,5.553345512133254,111.56108989258998
NL_0843,NL,2.875914645692601,7.205361352053432,93.37405730330026
NL_0894,NL,0.22749396815303152,-7.955169490998104,93.34960436821126
NL_0840,NL,3.1292557988062946,4.368623669269443,107.29322746340357
NL_0667,NL,0.4738851916675771,-11.587039557855935,104.9154021527092
NL_0394,NL,0.764343774206654,-4.834249725092606,99.91884453840383
NL_1231,NL,1.9644999543622486,-0.814407750822089,75.6747708322157
NL_0290,NL,1.5286724540725487,12.28244099296929,101.27619959344872
NL_0478,NL,2.0653818194625932,-6.621766220566755,104.1290287571742
NL_0206,NL,10.432760071950083,3.744059145687917,106.46796321194233
NL_0801,NL,2.038007520804233,8.727822606368266,109.01167365595624
NL_0235,NL,0.6287968472586805,4.7059594732909265,101.60260501772942
NL_0062,NL,0.2331868427226485,-6.410531323901978,107.39724475192288
NL_0136,NL,2.4963183612166575,7.506016640175327,93.73009449660735
NL_0078,NL,0.3242231722435631,-8.013428915942342,102.1939355767745
NL_0044,NL,0.8101567876711121,10.810626891060519,106.83751975806764
NL_0181,NL,2.5149732669772527,13.25251183502402,104.92108707244819
NL_1309,NL,3.0662635376331653,6.955210797853165,94.40581472199291
NL_1178,NL,1.150120569859814,2.8494015185357853,90.57040091187639
NL_0509,NL,4.669293232791444,21.670142819227443,96.88051630060366
NL_0110,NL,0.5337567602528119,-0.6840974470927974,111.45771045695916
NL_0574,NL,5.381150391166334,23.916484631366828,117.16342342173476
NL_1089,NL,0.9150972371689083,-3.3579892652117853,91.97771422681134
NL_0680,NL,0.47512923947621205,6.216874658932272,89.58039711450868
NL_0203,NL,0.34530540532791854,-12.163166679423965,94.64905379089062
NL_0499,NL,5.11180367763935,21.660027446790128,105.21464783080016
NL_0056,NL,0.6760258653033491,-6.76110239639939,99.09639061648043
NL_0272,NL,1.200973193289241,0.6206943787706578,99.05185098060876
NL_0421,NL,30.86914054240824,30.993455140207335,98.94270334609995
NL_0589,NL,1.3835413252318514,4.055945039403871,99.23946112695268
NL_0133,NL,1.8246225265771614,19.59164786500046,87.69460784832152
NL_0582,NL,1.6679766997976326,5.6503546648286935,105.17845746713944
NL_0777,NL,2.665210581590104,24.184634030157323,102.05970679912751
NL_1112,NL,0.5813969508794842,-3.8361496736427156,103.48852876038941
NL_0740,NL,0.4656792045681994,-19.700005872979666,101.16907372674814
NL_0536,NL,2.390250312307278,11.492606099258488,91.05634420036957
NL_1136,NL,0.5133230368049717,-15.046250778578155,90.53994392209808
NL_0913,NL,1.6941163137548232,4.241082212937881,94.58730899219641
NL_0315,NL,2.476138554692386,14.253296765568964,92.13076646179923
NL_0807,NL,0.45239096298772036,-5.241597511781972,105.8366782725926
NL_1281,NL,3.090119276030573,-1.6089118109494982,107.49517215694638
NL_1247,NL,6.892704362634323,4.509556523229596,93.11312634834837
NL_0254,NL,0.320024548871074,-3.3921955220000477,120.83051545818932
NL_0594,NL,1.071299947046612,-2.7255607277525495,99.90994946060052
NL_0246,NL,3.247857654829515,4.4560040760801165,103.86274463982298
NL_0291,NL,0.4140446695897431,-1.2751701229755779,120.20891420725069
NL_0815,NL,0.8682271000345959,4.443613575136853,97.67994607284082
NL_0622,NL,0.3428724915360871,-28.64571403109369,109.07283153371635
NL_1162,NL,1.3846333572188596,6.731524085696354,69.7063647633384
NL_0435,NL,0.540976275850422,-0.053678639228985636,89.0417533702971
NL_0151,NL,0.9493790903101195,1.1322458695526916,101.14402393715021
NL_1185,NL,9.684607029663097,11.803044987128422,98.08201657729722
NL_0143,NL,0.19826565952852326,-20.536557122632672,97.01774528796646
NL_1047,NL,0.4853788824242535,-11.90085301676842,88.01594016714526
NL_0096,NL,4.421344826606728,15.461834070445363,108.63523406426808
NL_0974,NL,1.0860594113397752,4.061480542214449,101.51970983316987
NL_0247,NL,0.22495157089013026,-8.379527144693235,109.14450049946572
NL_0604,NL,1.6982678365091266,25.018923475506977,98.23399120211533
NL_1289,NL,2.7607724379726557,-3.4578605496838906,100.46007225721569
NL_0972,NL,0.12940782917072932,-25.01108577652717,115.49846977119043
NL_0224,NL,0.038800660702211054,-39.84320541271272,96.69323041350381
NL_1199,NL,12.731809517706946,21.738283171224303,109.13261289272906
NL_0783,NL,2.8020760119832064,-10.915999369942721,117.74035779173536
NL_0380,NL,0.48141628796774466,-8.12379586152256,110.63523912641766
NL_0876,NL,2.6525033180492046,15.672889543800403,98.94446914471219
NL_0703,NL,9.967055701867046,19.73101822308885,103.53014532423407
NL_0464,NL,0.11445956203514125,-26.378551574237893,101.92449245884536
NL_0716,NL,0.8383971914157051,-4.998518032977843,92.43704656789872
NL_1091,NL,0.5545029671702383,-12.891237479450925,91.4299265517547
NL_1097,NL,2.3088960744793807,-4.431060191682611,88.51594112284462
NL_1167,NL,1.3641642124427087,15.812775434412018,102.05716376695135
NL_0058,NL,1.27880761861837,-0.5450288106536733,94.7633824000375
NL_0402,NL,1.3423912361463204,8.076890720299856,87.59547332336186
NL_0617,NL,0.49541223879750734,-18.594595949738903,65.12197338943233
NL_0414,NL,0.09197367659205814,-27.209779357611552,72.30291016668008
NL_0540,NL,0.7915464982882933,7.6777731003069505,118.18203535016309
NL_0736,NL,0.5458219966065302,-16.659016284699934,111.10932722522466
NL_0416,NL,3.3023180030833794,3.863780325343891,83.68551435384467
NL_0003,NL,0.3757694844387667,-6.081572325535351,99.66773381408417
NL_0628,NL,2.867181157489827,6.545224561867523,103.40318788195111
NL_0646,NL,13.046877352986039,30.1133019872628,92.68401226908651
NL_1198,NL,0.48329041543582635,-6.767064754264741,100.93814947375529
NL_0968,NL,2.972452549897037,1.7546597040724465,89.27816116850386
NL_0583,NL,0.8749760439132377,9.60522522961222,107.79393363530993
NL_0237,NL,0.29437413016832187,-13.779932772129602,92.37859202659129
NL_0046,NL,0.4621663137449259,-5.08850902020729,86.09314491869797
NL_0305,NL,0.3282480343507889,-14.482137258183865,101.09562574026764
NL_0460,NL,1.5936897381349509,0.548949773528904,107.6405880742624
NL_0251,NL,2.0164909535050097,4.605172219438813,94.73771027575367
NL_1220,NL,0.9826445318516283,-7.518720610620031,92.50642588729801
NL_1300,NL,0.2651942687437462,-12.139167509571415,98.94732271113438
NL_0558,NL,0.6392267392807238,-12.932139068571637,110.81314693446933
NL_1189,NL,0.3301519735347297,-17.39228875871062,106.95263299197458
NL_0172,NL,0.687296090955414,10.623469202271139,103.10587556203508
NL_0420,NL,0.3619794836358902,-13.794330155825751,111.29584495009003
NL_1040,NL,8.199212707388313,20.894263821674855,90.12769219323805
NL_0036,NL,1.409679198559947,-2.4098028928215194,92.39480983490986
NL_0168,NL,0.2578308889441868,-14.83239454764486,86.84240756498768
NL_0057,NL,5.2360747479694645,17.12710756614118,108.53057994637629
NL_0293,NL,1.7993411011153335,2.021091947546706,112.04780107951026
NL_0219,NL,7.031700034624327,14.819708087322281,89.05838468405109
NL_1106,NL,0.44703613931825614,-10.391383143603619,103.64061758966325
NL_1063,NL,0.6883769192494922,6.272819067476828,105.645500653375
NL_0770,NL,0.1095491506000883,-12.097173878182382,80.00114977368031
NL_0829,NL,1.1112692878110695,14.268012829085777,102.96677903930731
NL_0115,NL,1.065320576790519,-4.4311564405089845,103.38256949071842
NL_0940,NL,2.930691251226893,10.022522354895887,92.26365543885431
NL_0259,NL,0.6853395990713672,0.6513602220219283,81.23548052029508
NL_0627,NL,4.282318933451095,2.1578408714106385,104.76877081193439
NL_1021,NL,0.5333235986448766,-12.29055493288531,97.29790532635207
NL_0932,NL,0.11558164372474992,-5.385854760113798,118.67207489791095
NL_1135,NL,0.5106320004232547,-13.231415132624518,103.204985368162
NL_0596,NL,7.929270724023272,12.539109752879657,103.38491711243493
NL_0795,NL,0.4472007239060115,-10.902674504352794,106.83300152061253
NL_0911,NL,12.35334639346969,25.894779719330423,107.86890237783551
NL_1117,NL,5.380182234094689,0.42218881443282674,95.3585214604942
NL_0550,NL,0.3774162106486607,-13.039665668883424,91.9104853683539
NL_1158,NL,0.7390974480482492,-15.761721107776127,102.94746071382143
NL_0004,NL,0.8007614475709238,-10.19778892904188,82.93541102489772
NL_0602,NL,1.0810498132271527,0.6362704178251011,95.77159042958803
NL_0092,NL,0.8430939979649416,-12.316645415991307,94.90903488316303
NL_0707,NL,0.7527912000420607,5.839622971418685,95.46253653357282
NL_0350,NL,0.14979917078584737,-13.861255540645022,101.69677571582702
NL_0303,NL,2.7053119638473295,20.87432255073552,95.11266027855663
NL_0028,NL,0.7352142419197738,2.8180425814014187,98.74754177398347
NL_0514,NL,0.5085645870667587,-1.112492058584329,106.5085697619744
NL_0267,NL,2.825658807326653,15.90213102393363,84.50858462955117
NL_0673,NL,1.4528042299558528,12.54472665212023,84.90079910218012
NL_0072,NL,0.22548627382526845,0.9168373535702523,98.11881803552225
NL_1222,NL,0.8340315973791856,-11.420695439512107,104.4364871319728
NL_0205,NL,1.2102275836527168,11.850091854104662,92.49268174913591
NL_0083,NL,0.3115104174464339,-24.4996387669711,108.57199873300318
NL_1264,NL,0.49021249112063153,-14.170848191027519,107.6798223488883
NL_0661,NL,0.20689718529009207,-4.309424661116923,84.08892194530523
NL_1051,NL,1.2980858947274194,12.951255167002458,98.94173461062104
NL_0824,NL,0.02264184732509399,-40.100770860528684,120.04433866824868
NL_0656,NL,0.8241023528168238,-6.05486163124319,105.13866141683741
NL_1132,NL,0.33453338912830355,-6.739478367881555,70.89612550248992
NL_0144,NL,1.178734166664913,-3.238810690339937,102.62980835035276
NL_0383,NL,1.3837757222847502,9.760171207789549,106.8151838401477
NL_0256,NL,1.248304742955448,-1.3727712202728104,89.02047445205923
NL_0875,NL,0.17185226779584278,-16.51936939751167,104.9229410245524
NL_0026,NL,4.9261700942952835,14.38273700135574,91.2271529749799
NL_0799,NL,1.2872792057159705,-8.793124498636178,108.37093097031428
NL_0353,NL,2.385745392088462,0.789040533084282,113.43379537305854
NL_1153,NL,1.8022145464235375,5.976993423774301,111.07213859416143
NL_0654,NL,6.748365432731295,13.826070660976928,106.36442857480903
NL_0265,NL,1.2010285181937463,1.248095757829439,97.2425269171744
NL_1274,NL,1.3963623829494278,1.7052249568466586,90.9685212070819
NL_0835,NL,3.1581460935907453,-7.333137308115678,94.7611733769097
NL_0377,NL,0.6319817171801282,-0.6227484680329551,108.42235257056782
NL_1121,NL,1.821224583900168,7.684621561420385,110.56167335575607
NL_0994,NL,1.5262639479333409,1.570847673375524,100.1774842401546
NL_0489,NL,1.456368630073281,-2.723466566877323,108.49929930150222
NL_0278,NL,2.590015749928548,0.9324698943985732,109.08612924576698
NL_0073,NL,2.4977254778866023,5.981757493522583,91.47882574673606
NL_0998,NL,0.12675103321846015,-8.686190220027619,111.80642149734865
NL_0165,NL,0.6804335409455917,-6.9757315111793305,104.78862619435199
NL_0156,NL,0.46400013688690045,-14.365204943331626,95.37925521012106
NL_0842,NL,3.1217383411197632,0.807313220958199,102.53697479754842
NL_0355,NL,0.5023840955893037,-12.67794856537848,96.85150805748728
NL_1081,NL,0.5413659328754111,-9.309650781196563,90.95677562971106
NL_0977,NL,1.205351448668324,-0.5328262063803167,91.01646752598589
NL_1026,NL,0.4730002381181892,-9.829115278381648,93.66213215720376
NL_0389,NL,0.9900071956694556,-1.9031759970629891,105.460050825081
NL_0887,NL,1.4092472733981687,2.304483283323287,107.05374054782791
NL_0171,NL,2.7501952254704767,-6.338486042523986,95.22400882927622
NL_0425,NL,2.287871261791867,9.094193840689865,92.31660923426944
NL_0529,NL,0.17794393052274643,-16.16804029906772,94.81189225380203
NL_1252,NL,0.860790149572731,-4.965371132533411,100.78003350013985
NL_0288,NL,0.2901488885017914,0.3319465291912471,120.36000300518296
NL_0967,NL,4.796592668549735,24.015228311345513,89.50766598863008
NL_0025,NL,0.9858539164402665,3.6331834976352715,82.13776741928476
NL_0082,NL,0.9016206169182516,0.39821807864026115,102.179845991622
NL_0625,NL,1.9065090241306784,2.8321730344073908,94.95269638904263
NL_0238,NL,0.23350805645222594,-19.88676049215016,95.93658485494662
NL_0953,NL,0.514289899460634,-16.161113064188395,100.86134758641714
NL_0756,NL,0.7546120850695274,7.11699124187046,81.28783711158198
NL_1069,NL,4.404153142419061,0.33034228098788754,93.96613303685972
NL_0295,NL,3.0744876898771794,10.748896880676968,111.98980688751709
NL_0287,NL,0.7296835840388494,1.1261162866353969,96.59949940486312
NL_0537,NL,0.8159474137427981,-1.1372755581830896,94.54181447529663
NL_0427,NL,0.9268006229697079,7.228053530714434,99.77441514587197
NL_0284,NL,1.3175518202395597,-7.83118392093445,88.56433917733511
NL_0002,NL,23.40672017841669,23.4771060209458,105.26724246935947
NL_1211,NL,1.4822553489886343,-8.126252840634093,103.72799139407478
NL_0637,NL,0.8046165384051127,-14.004206106073395,92.39464928400974
NL_0012,NL,0.450038581290313,-16.745574175895264,95.60767550861128
NL_0179,NL,1.8032240530077552,1.8219715564460732,97.60990409294196
NL_0912,NL,0.23512548147221699,-3.4876837900168374,85.51206079681539
NL_0811,NL,9.265417392236923,11.611865744389034,88.61050933253036
NL_1060,NL,0.49891207789673375,-8.592649970649743,93.35786147738634
NL_0515,NL,0.6595579607171631,-4.862789651288417,111.28312521748524
NL_0118,NL,0.23956698286590455,-2.2474841610436846,107.53602740589952
NL_0166,NL,1.8671969125064194,12.843046591503128,97.04297836034495
NL_0208,NL,3.6529427009719275,11.28751018179743,115.14498881679428
NL_0053,NL,5.215038905077423,14.21749762926414,111.15491138685583
NL_1065,NL,0.5219832470932193,-2.659446173140351,105.90885832134356
NL_0757,NL,0.6817652017509881,-0.6876487863236225,88.02100070327018
NL_0492,NL,1.7875734631882239,-4.369271892460459,103.757471977653
NL_1166,NL,0.4429427933153322,2.8679663375240287,105.14702942567081
NL_0970,NL,1.0005271939914149,-16.25708197353176,104.31676853084933
NL_1115,NL,3.6003031106735968,5.566968283442261,102.09196692343463
NL_0845,NL,2.7156535056793674,13.15397324632777,105.50647139408808
NL_1005,NL,0.1692192308503956,-19.073299354336108,91.25700526746294
NL_0850,NL,0.9830505299337411,11.510145403748638,98.21198080073232
NL_1054,NL,0.8904888888236945,17.144371477942975,109.44599206019485
NL_1318,NL,0.22706558977597996,-22.330357005255465,87.54932509734357
NL_0040,NL,0.5917032090122826,-10.565204220279371,89.91142525189382
NL_0325,NL,1.6285997877746652,-5.066828743668066,100.9649050764043
NL_1037,NL,0.5461369798513906,-14.603940202282278,127.78246528043881
NL_0505,NL,0.2798667158015385,-18.99143268370427,110.82814337581226
NL_1071,NL,2.61887525309653,0.49005906981334446,91.89149284670184
NL_1090,NL,2.700590528895645,19.15738976943323,99.96928518765672
NL_1024,NL,1.774390296266704,-2.9883702483323127,100.75184305449584
NL_1278,NL,0.580554381901564,4.811264942345131,110.88482024732357
NL_0832,NL,0.06296375150258005,-28.968692650343716,105.73725716143228
NL_0017,NL,1.3670069901849162,7.786868592954813,107.78701501981666
NL_0154,NL,0.5557540481772989,-4.057035029624198,104.98578595844323
NL_0415,NL,3.8570330326841495,10.23616051261542,121.68631626843845
NL_0846,NL,1.2006818278065783,2.092234170185395,103.0632434688689
NL_0200,NL,1.5540319589341367,-1.0193856318995405,92.73839685983621
NL_1068,NL,1.6728526183753274,6.276964764271926,107.66075632793704
NL_1088,NL,2.4744098317948424,7.607512190844088,97.49135466822143
NL_0767,NL,0.7244075932065764,-2.499415287035858,109.68147893876278
NL_0201,NL,1.2768233975506469,8.727301008647776,93.74033258671886
NL_0956,NL,1.7899088709374926,10.517088386842193,88.49691406534791
NL_1009,NL,5.235756483483124,26.28427285273765,114.15133349262283
NL_1123,NL,5.554082806272591,23.413195910222406,102.00547629152075
NL_0109,NL,0.25091620222218197,-6.635695355268252,99.35220289814411
NL_0149,NL,0.37358065233305177,-9.666909795694812,99.91538943022935
NL_0523,NL,0.3367174586911385,-7.905828525399386,91.68445077613086
NL_0503,NL,1.1026931924129255,3.8354328900069,116.52770411767011
NL_0641,NL,0.2362299233502811,-14.76128799068582,107.20356976537818
NL_0521,NL,2.6664712725284834,1.1076197701390234,100.006372053004
NL_0724,NL,0.38636776588726773,2.9176046420818724,122.92704164233055
NL_0245,NL,0.8488764941726058,-6.938354718729993,107.79930278266205
NL_1078,NL,14.643896500386763,24.0251962059479,99.63214862624454
NL_0712,NL,0.6920025913145519,-5.357311713905874,94.31313358359738
NL_0979,NL,0.9636004738092989,0.0023304872504123497,100.51833431541162
NL_1181,NL,1.4743023458830404,2.0002252870122383,108.19711106939886
NL_0682,NL,1.157510700889005,-14.468358516263782,93.91727036211076
NL_0854,NL,0.9247091783923849,2.800341321047562,101.78810834130061
NL_0823,NL,0.5086365724598687,3.8072720109359337,102.01720769136953
NL_0554,NL,3.458404865306816,8.616067957301496,90.95060400134898
NL_0900,NL,0.2793346127617545,-4.813983824424263,99.14359023089314
NL_0500,NL,0.38378267647500136,-40.173834185290325,96.534012467824
NL_0327,NL,0.5974506762428664,-12.57318197518547,107.72672123720227
NL_1215,NL,0.13720541126021915,-12.622760377653403,121.62203929592486
NL_0382,NL,0.6967880318736616,-7.674570682317824,95.63233045223545
NL_0766,NL,1.1813623434230593,-6.777533174747791,88.61493802174004
NL_0556,NL,5.0509046937682225,4.708221360241928,103.17040158577704
NL_0535,NL,8.281109199854559,31.37543940012645,114.1806126397273
NL_1034,NL,0.22297289373871845,-8.645415253750864,103.91717146061941
NL_0275,NL,1.8562353707578108,17.82168170587156,94.42816944694809
NL_0045,NL,1.5811820302578452,12.8811143969369,99.14465490600313
NL_0820,NL,14.084958211388049,12.412668346500633,105.49424860381666
NL_0564,NL,0.7701395509480434,-14.53999550216432,102.14079032961665
NL_0543,NL,1.0514390610187836,-1.454919725225141,106.24378530301935
NL_0349,NL,0.19201736089616928,-13.430760001293095,92.84584843604473
NL_1086,NL,0.9696771376979617,5.157752815207342,94.9184892346216
NL_0962,NL,0.9712897352766084,-9.791857243174015,119.3731079871074
NL_0997,NL,1.9667632663430312,-3.3766388645295464,89.14565670705565
NL_1142,NL,3.1977973895216065,5.343762028654803,102.3423392583187
NL_0964,NL,1.5630442640901603,16.333648858196888,104.24487873378246
NL_0785,NL,1.5788970006458574,9.601292568092344,101.44796307978966
NL_0600,NL,1.5455976470044577,-2.2869847335105233,97.38829863056594
NL_1014,NL,1.511542889016938,-0.13059781628080247,93.58300124091107
NL_0229,NL,0.8306045062090028,-7.712693943987984,87.30821303261432
NL_0659,NL,1.0588531280816906,4.0437292884809555,103.85098922373497
NL_0462,NL,3.3460568332151497,23.993806442711954,112.20036681713461
NL_1029,NL,2.482226014250041,10.687324246634184,75.59204775701832
NL_0037,NL,0.6894131684262162,-8.451045206129177,107.29720322823889
NL_1170,NL,1.2849049683256588,3.939193081063949,80.5406371210911
NL_1269,NL,0.41391213516696146,-11.732359386985314,84.13187142747823
NL_0794,NL,1.243552139407246,9.047733944941168,105.14330704245505
NL_0497,NL,5.9581234134273915,11.83238212480333,108.8430246678178
NL_0710,NL,1.2686001033046266,11.129072108766508,109.6293024841298
NL_0289,NL,3.854045886225419,20.113581475088345,85.74113092040204
NL_1108,NL,1.0863836297554834,-6.540675297933656,102.12505251387674
NL_0513,NL,0.37075543552187756,-8.278678177555193,99.34424864304748
NL_0101,NL,2.193717858880075,0.7332501394315322,97.81963376104873
NL_1312,NL,0.4171591453136722,-24.998456084911357,92.36071600617903
NL_0784,NL,0.3728633669797751,-16.431047509930153,105.9952242337829
NL_0103,NL,1.9931180813136686,-10.210205963972676,87.26949521437533
NL_0051,NL,2.207198534608712,3.4500539409588216,102.8593300662737
NL_0966,NL,0.2538225183151652,-8.251958806053851,113.45398880833982
NL_0649,NL,2.361825515428017,1.674559513146565,115.41991338902172
NL_1046,NL,1.219419703496859,-4.513419126373302,124.18554844677259
NL_0069,NL,1.7099664746016154,10.412811525521183,108.32546230102572
NL_1303,NL,3.214949784722044,29.245324777162693,91.94609154296582
NL_0874,NL,0.17357861450893047,-13.098645144549764,85.15987928969659
NL_1122,NL,1.9089626172409424,7.681358940537311,90.35924250992188
NL_1006,NL,3.150811759727585,19.314513346999178,102.99788385108772
NL_0585,NL,2.8287395048359123,21.08762992748174,100.55400755677086
NL_0792,NL,1.9038717515841315,-19.20376818804009,98.34955248243735
NL_0960,NL,1.226102944107042,4.80958762618971,85.23443205149276
NL_0877,NL,0.09714049642687961,-17.362704170047454,104.27253216129405
NL_0814,NL,0.3888421226964988,-11.664638618663975,81.14027999119912
NL_0553,NL,0.13293965409168548,-29.73597950059016,81.08414842695467
NL_0695,NL,3.6408883844466855,25.48153115784132,102.13096928581373
NL_0332,NL,0.45521089275749405,-12.761510596036247,103.92801194447348
NL_0470,NL,0.9209412381686611,-10.752618991045939,88.90196349273938
NL_1190,NL,0.4413758805461951,-4.13995908897553,90.44702909964114
NL_0184,NL,5.157996457295044,6.532941297046506,108.57615376226484
NL_0027,NL,1.1255233228465211,-2.5510229388894903,76.45419267338573
NL_0486,NL,2.6299283083211886,19.720138374007536,103.06121559326297
NL_1066,NL,0.08345241330657446,-16.34952690273439,104.32983614224132
NL_0526,NL,0.1523264648018344,-9.031505339248852,116.02070808793815
NL_0873,NL,1.4338969205513772,3.2343423713952193,112.14515469448807
NL_0439,NL,1.187663307636511,-3.715366082346944,105.33686490321514
NL_1292,NL,1.0094880381730396,-3.3648390753301367,107.4817596029845
NL_1310,NL,1.12064253833808,-0.3631484802367124,98.68097715874688
NL_0512,NL,0.4329635445195836,1.2123851427783228,106.61307497902438
NL_1260,NL,0.6339605718696572,-6.634763598705511,99.74916768470156
NL_0759,NL,0.7055698373926196,-0.30499294145286876,89.48556820348357
NL_0277,NL,7.28932216007596,9.691421340231726,76.23888760047168
NL_0511,NL,0.3010987119354799,-1.495676277452358,103.69453984468322
NL_0565,NL,0.7621949855209752,-3.92563949811674,84.90871139224615
NL_0244,NL,3.650268147871124,19.2376763522416,108.68231883168251
NL_0580,NL,1.6026709478868095,17.92987497041818,79.13111022708145
NL_0631,NL,2.0979205835287935,1.1133721026059396,93.73545998944675
NL_0647,NL,3.4295995565257287,20.620894049583505,106.63719296016606
NL_1224,NL,3.530475334591178,1.347229171005253,90.58695568937434
NL_0754,NL,0.40281523259812696,7.22770346396196,84.0616660280619
